VehicleID,StopID,StartRow,StartTime,StopRow,EndTime,Latitude,Longitude,Distance from previous stop,Average Speed from Previous stop,stopDuration,TimeDIffbtwStops
C1415,1,1,2017-08-01 07:22:52,39,2017-08-01 08:02:26,28.16858030769231,113.05658143589743,0,0,2374.0,0
C1415,2,47,2017-08-01 08:11:56,47,2017-08-01 08:12:56,28.17583,113.069043,521,28.571428571428573,60.0,570
C1415,3,53,2017-08-01 08:17:56,53,2017-08-01 08:18:56,28.160974,113.062903,-499,19.0,60.0,300
C1415,4,61,2017-08-01 08:25:56,61,2017-08-01 08:26:56,28.162185,113.128604,801,56.142857142857146,60.0,420
C1415,5,64,2017-08-01 08:28:56,64,2017-08-01 08:29:56,28.174658,113.129957,-385,44.0,60.0,120
C1415,6,66,2017-08-01 08:30:56,68,2017-08-01 08:33:56,28.18011766666667,113.13049733333334,-48,34.0,180.0,60
C1415,7,112,2017-08-01 09:16:56,114,2017-08-01 09:19:56,28.172846000000003,112.880455,221,62.51162790697674,180.0,2580
C1415,8,121,2017-08-01 09:25:56,123,2017-08-01 09:28:56,28.240758666666668,112.84461033333332,-571,58.666666666666664,180.0,360
C1415,9,133,2017-08-01 09:37:56,136,2017-08-01 09:41:56,28.2487115,112.77924875,88,45.333333333333336,240.0,540
C1415,10,147,2017-08-01 09:51:56,147,2017-08-01 09:52:56,28.277556,112.68517,68,60.6,60.0,600
C1415,11,152,2017-08-01 09:56:56,203,2017-08-01 10:48:56,28.276803692307684,112.67510811538455,132,16.5,3120.0,240
C1415,12,205,2017-08-01 10:49:56,209,2017-08-01 10:54:56,28.278003599999998,112.67333880000001,-144,5.0,300.0,60
C1415,13,212,2017-08-01 10:56:56,325,2017-08-01 12:51:56,28.277124491228058,112.67290411403508,-70,8.0,6900.0,120
C1415,14,327,2017-08-01 12:52:56,438,2017-08-01 14:44:56,28.277611133928577,112.67411453571431,-31,7.0,6720.0,60
C1415,15,440,2017-08-01 14:45:56,667,2017-08-01 18:32:26,28.278170096491223,112.67120862719302,38,9.0,13590.0,60
C1415,1,8,2017-04-08 00:07:21,8,2017-04-08 00:08:21,29.03705,110.220036,0,0,60.0,0
C1415,2,13,2017-04-08 00:12:21,13,2017-04-08 00:13:21,29.010788,110.16868999999998,-50,73.0,60.0,240
C1415,3,33,2017-04-08 00:32:21,35,2017-04-08 00:35:21,28.943667,109.943287,-95,71.05263157894737,180.0,1140
C1415,4,49,2017-04-08 00:48:21,50,2017-04-08 00:50:21,28.889682,109.818303,41,66.07692307692308,120.0,780
C1415,5,57,2017-04-08 00:56:21,57,2017-04-08 00:57:21,28.962135,109.778094,-88,70.33333333333333,60.0,360
C1415,6,65,2017-04-08 01:04:21,68,2017-04-08 01:10:21,29.0344565,109.72141675,192,69.14285714285714,360.0,420
C1415,7,76,2017-04-08 01:17:21,77,2017-04-08 01:19:21,29.113144,109.639921,-192,55.142857142857146,120.0,420
C1415,8,83,2017-04-08 01:24:21,83,2017-04-08 01:25:21,29.164288,109.632719,-303,56.6,60.0,300
C1415,9,85,2017-04-08 01:26:21,506,2017-04-08 08:33:21,29.164783052132695,109.63293060900469,-52,5.0,25620.0,60
C1415,10,516,2017-04-08 08:42:21,517,2017-04-08 08:44:21,29.237936,109.645918,511,56.111111111111114,120.0,540
C1415,11,526,2017-04-08 08:52:21,526,2017-04-08 08:53:21,29.318748,109.575705,-542,70.25,60.0,480
C1415,12,528,2017-04-08 08:54:21,531,2017-04-08 08:58:21,29.332489,109.566855,0,50.0,240.0,60
C1415,13,534,2017-04-08 09:00:21,536,2017-04-08 09:03:21,29.371613,109.529206,0,64.5,180.0,120
C1415,14,550,2017-04-08 09:16:21,552,2017-04-08 09:19:21,29.518471333333334,109.46908566666667,501,73.0,180.0,780
C1415,15,581,2017-04-08 10:07:21,581,2017-04-08 10:08:21,29.919483000000003,109.43773600000002,-501,67.0,60.0,2880
C1415,16,584,2017-04-08 10:10:21,584,2017-04-08 10:11:21,29.959775,109.419551,551,59.5,60.0,120
C1415,17,611,2017-04-08 10:49:21,611,2017-04-08 10:50:21,30.309444,109.533284,-348,71.42307692307692,60.0,2280
C1415,18,620,2017-04-08 10:58:21,620,2017-04-08 10:59:21,30.333735,109.49438700000002,19,33.875,60.0,480
C1415,19,624,2017-04-08 11:04:21,624,2017-04-08 11:05:21,30.323708,109.475565,1235,29.333333333333332,60.0,300
C1415,20,627,2017-04-08 11:07:21,627,2017-04-08 11:08:21,30.326144,109.46532,-1051,30.5,60.0,120
C1415,21,634,2017-04-08 11:14:21,634,2017-04-08 11:15:21,30.299429,109.471978,-37,35.666666666666664,60.0,360
C1415,22,636,2017-04-08 11:16:21,1400,2017-04-09 00:00:21,30.298807338562067,109.47075074771223,-317,6.0,45840.0,60
C1415,1,1,2017-04-09 00:00:21,1435,2017-04-10 00:00:51,30.29879340696867,109.47077240696863,0,0,30.0,0
C1415,1,1,2017-06-09 00:00:10,299,2017-06-09 04:48:20,41.19623923745816,123.12636996655509,0,0,17290.0,0
C1415,2,307,2017-06-09 04:56:00,307,2017-06-09 04:56:50,41.180841,123.17078,632,47.714285714285715,50.0,460
C1415,3,326,2017-06-09 05:13:30,611,2017-06-09 09:41:10,41.2542054055944,123.18613985664327,-576,34.55555555555556,16060.0,1000
C1415,4,613,2017-06-09 09:42:00,613,2017-06-09 09:42:50,41.254907,123.189947,90,32.0,50.0,50
C1415,5,618,2017-06-09 09:46:10,618,2017-06-09 09:47:00,41.240517,123.186981,63,29.0,50.0,200
C1415,6,621,2017-06-09 09:48:40,621,2017-06-09 09:49:30,41.239581,123.173359,187,38.5,50.0,100
C1415,7,628,2017-06-09 09:55:40,628,2017-06-09 09:56:30,41.200287,123.173819,-138,43.5,50.0,370
C1415,8,633,2017-06-09 10:00:00,633,2017-06-09 10:00:50,41.180981,123.170456,108,41.0,50.0,210
C1415,9,639,2017-06-09 10:06:00,653,2017-06-09 10:19:00,41.197311666666664,123.12763626666666,-276,48.4,780.0,310
C1415,10,684,2017-06-09 10:48:20,691,2017-06-09 10:55:50,41.39419425,123.24985137500002,-36,67.23333333333333,450.0,1760
C1415,11,743,2017-06-09 11:43:10,768,2017-06-09 12:05:00,41.7438019230769,123.56346761538461,6,74.52941176470588,1310.0,2840
C1415,12,929,2017-06-09 14:23:40,1405,2017-06-09 21:02:10,42.72750097274629,124.63312790985331,-13,72.3625,23910.0,8320
C1415,13,1436,2017-06-09 21:27:30,1436,2017-06-09 21:28:20,42.770898,124.943469,-18,64.83333333333333,50.0,1520
C1415,14,1447,2017-06-09 21:38:50,1447,2017-06-09 21:39:40,42.805199,125.012605,401,44.8,50.0,630
C1415,15,1474,2017-06-09 22:01:20,1617,2017-06-10 00:00:30,42.89051174305556,125.13752256250002,-386,42.57692307692308,7150.0,1300
C1415,1,1,2017-06-08 00:00:10,458,2017-06-08 06:22:40,38.23372750436679,116.4146633995634,0,0,22950.0,0
C1415,2,538,2017-06-08 07:28:30,544,2017-06-08 07:34:20,38.67896914285715,116.881111,65,73.35443037974683,350.0,3950
C1415,3,604,2017-06-08 08:24:40,605,2017-06-08 08:26:20,38.9363865,117.41637399999999,207,72.45762711864407,100.0,3020
C1415,4,662,2017-06-08 09:19:50,663,2017-06-08 09:21:30,39.2814415,117.8361225,-62,69.76785714285714,100.0,3210
C1415,5,687,2017-06-08 09:42:20,714,2017-06-08 10:05:40,39.22575089285714,118.03895867857145,-146,64.04347826086956,1400.0,1250
C1415,6,718,2017-06-08 10:08:10,730,2017-06-08 10:19:00,39.22639876923078,118.05235646153845,7,18.333333333333332,650.0,150
C1415,7,756,2017-06-08 10:39:50,789,2017-06-08 11:24:40,39.31735420588236,118.29634582352942,122,69.48,2690.0,1250
C1415,8,937,2017-06-08 13:32:40,939,2017-06-08 13:35:10,40.014811333333334,119.70734266666666,-161,77.1360544217687,150.0,7680
C1415,9,1037,2017-06-08 14:59:50,1066,2017-06-08 15:25:00,40.5962883,120.6355566,950,74.6701030927835,1510.0,5080
C1415,10,1189,2017-06-08 17:21:00,1193,2017-06-08 17:26:20,41.243398199999994,121.9509176,-891,71.47540983606558,320.0,6960
C1415,11,1258,2017-06-08 18:27:10,1305,2017-06-08 19:07:10,41.48214872916667,122.68457929166668,-29,68.8125,2400.0,3650
C1415,12,1316,2017-06-08 19:15:30,1316,2017-06-08 19:16:20,41.437091,122.768498,731,60.0,50.0,500
C1415,13,1351,2017-06-08 19:48:20,1351,2017-06-08 19:49:10,41.227907,123.087197,-155,66.11764705882354,50.0,1920
C1415,14,1356,2017-06-08 19:53:40,1381,2017-06-08 20:17:50,41.19622761538463,123.12693196153849,500,61.0,1450.0,270
C1415,15,1384,2017-06-08 20:19:30,1604,2017-06-09 00:00:20,41.196247343891415,123.12631892760196,-1119,13.5,13250.0,100
C1415,1,1,2017-04-27 07:00:33,46,2017-04-27 07:46:53,28.1690325652174,113.05686910869565,0,0,2780.0,0
C1415,2,48,2017-04-27 07:47:53,48,2017-04-27 07:48:53,28.171587,113.057036,222,5.0,60.0,60
C1415,3,63,2017-04-27 08:05:23,63,2017-04-27 08:06:23,28.185376,113.157947,-35,52.07142857142857,60.0,990
C1415,4,105,2017-04-27 08:49:53,107,2017-04-27 08:52:53,28.24085633333333,112.84468700000001,-121,69.82926829268293,180.0,2610
C1415,5,114,2017-04-27 08:58:53,117,2017-04-27 09:02:53,28.24869725,112.77951924999999,359,63.5,240.0,360
C1415,6,128,2017-04-27 09:12:53,128,2017-04-27 09:13:53,28.277625,112.685029,-243,60.0,60.0,600
C1415,7,130,2017-04-27 09:14:53,130,2017-04-27 09:15:53,28.27465,112.681929,-7,32.0,60.0,60
C1415,8,134,2017-04-27 09:18:53,137,2017-04-27 09:22:53,28.27708875,112.67518875,48,33.0,240.0,180
C1415,9,139,2017-04-27 09:23:53,603,2017-04-27 17:07:53,28.277715393548387,112.67338694193559,-205,6.0,27840.0,60
C1415,10,607,2017-04-27 17:10:53,610,2017-04-27 17:14:53,28.276564,112.6715805,78,7.0,240.0,180
C1415,11,613,2017-04-27 17:16:53,763,2017-04-27 19:46:53,28.27761791390729,112.67314199337746,-36,7.0,9000.0,120
C1415,1,101,2017-06-22 01:23:24,481,2017-06-22 06:40:54,27.222028309711273,112.48598420734915,0,0,19050.0,0
C1415,2,533,2017-06-22 07:27:24,542,2017-06-22 07:35:44,27.663431100000004,112.75838329999999,304,73.27450980392157,500.0,2790
C1415,3,592,2017-06-22 08:16:34,592,2017-06-22 08:17:24,28.112033,112.747067,247,76.18367346938776,50.0,2450
C1415,4,595,2017-06-22 08:19:04,596,2017-06-22 08:20:44,28.139654,112.748735,209,75.0,100.0,100
C1415,5,598,2017-06-22 08:21:34,598,2017-06-22 08:22:23,28.163681,112.752374,-555,80.0,49.0,50
C1415,6,613,2017-06-22 08:35:44,613,2017-06-22 08:36:34,28.277618,112.685121,-206,71.57142857142857,50.0,801
C1415,7,619,2017-06-22 08:40:44,809,2017-06-22 11:23:34,28.276963795811504,112.67519229319373,71,27.2,9770.0,250
C1415,8,811,2017-06-22 11:24:24,1041,2017-06-22 14:43:34,28.278113489177485,112.67269443290037,46,16.0,11950.0,50
C1415,9,1043,2017-06-22 14:44:24,1043,2017-06-22 14:45:14,28.277455,112.675211,-16,15.0,50.0,50
C1415,10,1045,2017-06-22 14:46:04,1047,2017-06-22 14:48:34,28.275271333333336,112.67443266666665,34,12.0,150.0,50
C1415,11,1050,2017-06-22 14:50:14,1050,2017-06-22 14:51:04,28.275193,112.683621,184,40.0,50.0,100
C1415,12,1061,2017-06-22 14:59:24,1061,2017-06-22 15:00:14,28.247736,112.778789,294,71.9,50.0,500
C1415,13,1073,2017-06-22 15:12:34,1073,2017-06-22 15:17:04,28.193608,112.85592,-426,67.81818181818181,270.0,740
C1415,14,1101,2017-06-22 15:43:54,1102,2017-06-22 15:45:34,28.169623500000004,113.0471035,-124,68.62962962962963,100.0,1610
C1415,15,1104,2017-06-22 15:46:24,1107,2017-06-22 15:49:44,28.17178425,113.056283,462,65.0,200.0,50
C1415,16,1110,2017-06-22 15:51:24,1147,2017-06-22 16:22:14,28.168755131578948,113.05673005263161,-486,11.0,1850.0,100
C1415,1,1,2017-06-20 20:54:46,27,2017-06-20 21:19:04,28.16900100000001,113.05666985185186,0,0,1458.0,0
C1415,2,29,2017-06-20 21:19:54,32,2017-06-20 21:23:14,28.171864,113.0569345,143,11.0,200.0,50
C1415,3,36,2017-06-20 21:25:44,36,2017-06-20 21:26:34,28.170097,113.046927,-5,40.0,50.0,150
C1415,,,,,,,,,,,0
C1415,1,60,2017-04-30 01:01:23,60,2017-04-30 01:02:23,41.062119,121.286046,0,0,60.0,0
C1415,2,63,2017-04-30 01:04:23,506,2017-04-30 08:28:23,41.06267652027032,121.28814690540553,-62,5.0,26640.0,120
C1415,3,543,2017-04-30 09:04:23,544,2017-04-30 09:06:23,41.224326,121.70711599999998,-93,67.38888888888889,120.0,2160
C1415,4,654,2017-04-30 11:00:23,696,2017-04-30 11:43:23,41.87476555813954,122.77556472093025,6,68.8440366972477,2580.0,6840
C1415,5,745,2017-04-30 12:36:53,912,2017-04-30 15:29:53,42.201801434523794,123.24766940476192,63,62.958333333333336,10380.0,3210
C1415,6,1000,2017-04-30 17:03:53,1006,2017-04-30 17:18:53,42.866049428571436,123.81298957142856,13,67.88505747126437,900.0,5640
C1415,7,1046,2017-04-30 18:05:53,1048,2017-04-30 18:08:53,43.085765666666674,124.39419333333335,587,69.33333333333333,180.0,2820
C1415,8,1056,2017-04-30 18:15:53,1056,2017-04-30 18:16:53,43.136337,124.438498,-330,62.42857142857143,60.0,420
C1415,9,1061,2017-04-30 18:20:53,1063,2017-04-30 18:23:53,43.15462333333334,124.41655433333334,-118,43.25,180.0,240
C1415,10,1065,2017-04-30 18:24:53,1401,2017-05-01 00:00:53,43.15476530860534,124.41735588130553,-215,6.0,20160.0,60
C1415,1,1,2017-04-18 15:56:04,26,2017-04-18 16:04:44,29.162208653846147,111.64049069230768,0,0,520.0,0
C1415,2,36,2017-04-18 16:07:44,37,2017-04-18 16:08:24,29.159727500000002,111.63562150000001,48,17.88888888888889,40.0,180
C1415,3,42,2017-04-18 16:09:44,49,2017-04-18 16:12:24,29.157740124999997,111.63591599999998,-14,9.0,160.0,80
C1415,4,80,2017-04-18 16:22:24,80,2017-04-18 16:22:44,29.125387,111.62592,-21,27.233333333333334,20.0,600
C1415,5,377,2017-04-18 18:02:14,406,2017-04-18 18:12:24,28.527999133333335,112.44700143333334,42,75.09797297297297,610.0,5970
C1415,6,493,2017-04-18 18:44:34,495,2017-04-18 18:45:34,28.280211999999995,112.655885,-19,67.62790697674419,60.0,1930
C1415,7,498,2017-04-18 18:46:14,498,2017-04-18 18:46:34,28.278631,112.655605,-5,18.5,20.0,40
C1415,8,511,2017-04-18 18:50:34,836,2017-04-18 20:42:24,28.270376871165645,112.66558915337444,-27,25.333333333333332,6710.0,240
C1415,9,878,2017-04-18 20:57:14,880,2017-04-18 20:58:14,28.247849000000002,112.77885133333332,37,54.41463414634146,60.0,890
C1415,10,943,2017-04-18 21:18:54,943,2017-04-18 21:19:14,28.253868,112.925768,25,49.11290322580645,20.0,1240
C1415,11,980,2017-04-18 21:35:54,1031,2017-04-18 21:53:14,28.25097257692307,113.01327217307686,0,52.05555555555556,1040.0,1000
C1415,12,1054,2017-04-18 22:00:34,1060,2017-04-18 22:02:54,28.212058285714285,113.01381114285714,-47,35.45454545454545,140.0,440
C1415,13,1063,2017-04-18 22:03:34,1065,2017-04-18 22:04:34,28.211990333333336,113.01802966666666,36,30.0,60.0,40
C1415,14,1069,2017-04-18 22:05:34,1071,2017-04-18 22:06:34,28.212130666666667,113.02500833333333,29,37.0,60.0,60
C1415,15,1078,2017-04-18 22:08:34,1079,2017-04-18 22:09:14,28.207698999999998,113.029375,61,24.666666666666668,40.0,120
C1415,16,1082,2017-04-18 22:09:54,1082,2017-04-18 22:10:14,28.20506,113.029648,-79,25.0,20.0,40
C1415,17,1084,2017-04-18 22:10:34,1105,2017-04-18 22:17:54,28.205063454545453,113.03036668181818,-44,6.0,440.0,20
C1415,18,1107,2017-04-18 22:18:14,1166,2017-04-18 22:38:14,28.205298583333363,113.03162720000002,11,15.0,1200.0,20
C1415,19,1168,2017-04-18 22:38:34,1200,2017-04-18 22:49:34,28.20550118181818,113.03099845454544,-3,8.0,660.0,20
C1415,20,1202,2017-04-18 22:49:54,1203,2017-04-18 22:50:34,28.2052295,113.0297755,24,7.0,40.0,20
C1415,21,1208,2017-04-18 22:51:54,1209,2017-04-18 22:52:34,28.201586499999998,113.0292235,-35,17.25,40.0,80
C1415,22,1212,2017-04-18 22:53:14,1212,2017-04-18 22:53:34,28.200945,113.026351,141,18.0,20.0,40
C1415,23,1214,2017-04-18 22:53:54,1223,2017-04-18 22:57:14,28.200671900000003,113.02135530000001,-65,12.0,200.0,20
C1415,24,1233,2017-04-18 23:00:14,1235,2017-04-18 23:01:14,28.185537333333333,113.01972166666667,22,31.0,60.0,180
C1415,25,1239,2017-04-18 23:02:14,1241,2017-04-18 23:03:14,28.180086,113.01951433333333,-1,33.666666666666664,60.0,60
C1415,26,1244,2017-04-18 23:03:54,1246,2017-04-18 23:04:54,28.177331,113.019495,-84,23.0,60.0,40
C1415,27,1267,2017-04-18 23:11:34,1269,2017-04-18 23:12:34,28.171748666666662,113.05575366666666,-16,34.25,60.0,400
C1415,28,1271,2017-04-18 23:12:54,1271,2017-04-18 23:13:14,28.171788,113.057079,96,16.0,20.0,20
C1415,29,1274,2017-04-18 23:13:54,1276,2017-04-18 23:14:54,28.169120666666668,113.05682033333333,-41,21.5,60.0,40
C1415,30,1278,2017-04-18 23:15:14,1384,2017-04-18 23:50:34,28.168874831775717,113.05670001869156,-39,5.0,2120.0,20
C1415,1,59,2017-06-21 00:48:24,60,2017-06-21 00:50:04,26.044418500000003,113.00848900000001,0,0,100.0,0
C1415,2,62,2017-06-21 00:50:54,62,2017-06-21 00:51:44,26.045684,113.008845,-275,21.0,50.0,50
C1415,3,73,2017-06-21 01:00:04,85,2017-06-21 01:10:54,26.03532776923076,112.96861415384618,111,42.7,650.0,500
C1415,4,131,2017-06-21 01:52:44,133,2017-06-21 01:55:14,25.792645000000004,113.01113200000002,-142,50.53333333333333,150.0,2510
C1415,5,135,2017-06-21 01:56:04,137,2017-06-21 01:58:34,25.79317366666667,113.01423133333333,34,18.0,150.0,50
C1415,6,139,2017-06-21 01:59:24,754,2017-06-21 10:34:44,25.793339600649364,113.0135524383119,-62,5.0,30920.0,50
C1415,7,756,2017-06-21 10:35:34,761,2017-06-21 10:40:34,25.792843333333334,113.01272833333333,39,7.0,300.0,50
C1415,8,764,2017-06-21 10:42:14,806,2017-06-21 11:18:04,25.792892674418596,113.01262402325584,-36,8.5,2150.0,100
C1415,9,808,2017-06-21 11:18:54,1131,2017-06-21 15:48:54,25.79294231481482,113.01236689506179,-10,5.0,16200.0,50
C1415,10,1133,2017-06-21 15:49:44,1133,2017-06-21 15:50:34,25.793311,113.013868,62,9.0,50.0,50
C1415,11,1135,2017-06-21 15:51:24,1137,2017-06-21 15:53:54,25.793274,113.013853,-65,10.0,150.0,50
C1415,12,1139,2017-06-21 15:54:44,1584,2017-06-21 22:06:24,25.7934892982063,113.0136180358745,15,5.0,22300.0,50
C1415,13,1586,2017-06-21 22:07:14,1586,2017-06-21 22:08:04,25.792606,113.011091,205,12.0,50.0,50
C1415,14,1588,2017-06-21 22:08:54,1588,2017-06-21 22:09:44,25.792676,113.010054,-124,5.0,50.0,50
C1415,,,,,,,,,,,0
C1415,1,1,2017-04-21 14:38:19,4,2017-04-21 14:41:19,28.168847500000002,113.05651875,0,0,180.0,0
